restaurant_id,cuisine_type
24453,Fast Food
24453,Chicken
24453,Family Meals
24453,Exclusive to Eats
24453,Comfort Food
24454,Mexican
24454,Vegetarian
24454,Healthy
24454,Exclusive to Eats
24455,Ice Cream + Frozen Yogurt
24455,Desserts
24455,Comfort Food
24456,Mexican
24456,Bowls
24456,Salads
24457,Healthy
24457,Family Meals
24458,Ice Cream &amp; Frozen Yogurt
24458,Comfort Food
24458,Desserts
24458,Family Meals
24459,Healthy
24459,Vegetarian
24459,Salads
24460,Dinner
24460,Healthy
24460,Salads
24461,Italian
24461,Salads
24461,Pasta
24461,Healthy
24462,Sandwich
24462,Deli
24463,Desserts
24463,Breakfast and Brunch
24463,Coffee and Tea
24464,Desserts
24464,PIzza
24464,Wings
24465,Sandwiches
24465,Juice and Smoothies
24465,Salads
24466,Desserts
24466,PIzza
24466,Wings
24466,Sandwiches
24467,American
24467,Burgers
24467,Fast Food
24468,Chicken Strips
24468,Fast Food
24468,Fried Chicken
24468,Family Meals
24469,American
24469,Seafood
24469,Family Meals
24470,Sandwich
24470,American
24471,Healthy
24471,Pasta
24471,Comfort Food
24471,American
24471,Italian
24471,Noodles
24471,Family Meals
24472,American
24472,Burgers
24472,Fast Food
24473,American
24473,Breakfast and Brunch
24473,Juice and Smoothies
24473,Healthy
24474,Breakfast and Brunch
24474,Donuts
24475,Unknown
24476,Pizza
24476,Italian
24476,Pasta
24477,Asian
24477,Bubble Tea
24478,Breakfast and Brunch
24478,Salads
24478,Chicken
24478,Juice and Smoothies
24479,Sushi
24479,Asian
24479,Asian Fusion
24479,Comfort Food
24479,Japanese
24479,Western-style Japanese Food
24479,Rolls
24480,American
24480,Chicken
24480,Fried Chicken
24480,Sandwich
24480,Burgers
24481,Italian
24481,Pasta
24481,Comfort Food
24482,Chinese
24482,Asian
24482,Asian Fusion
24483,wings
24483,Burgers
24483,Sandwich
24484,Unknown
24485,Healthy
24485,Salads
24485,Vegetarian Friendly
24485,Cafe
24486,American
24486,Sandwich
24486,Fast Food
24486,Kids Friendly
24487,Burgers
24487,American
24487,Sandwiches
24487,Steak
24487,Seafood
24487,Salads
24487,BBQ
24487,Healthy
24487,Family Friendly
24488,American
24488,Comfort Food
24488,Sandwich
24488,Convenience
24488,Snacks
24488,Everyday Essentials
24489,American
24489,Bar Food
24489,BBQ
24489,burger
24489,Chicken Strips
24489,Comfort Food
24489,Dinner
24489,pasta
24489,salad
24489,Sandwich
24489,Soup
24489,Steak
24489,Traditional American
24489,wings
24490,Burritos
24490,Fast Food
24490,Mexican
24491,Everyday Essentials
24491,Grocery
24491,Convenience
24491,Home &amp; Personal Care
24491,Snacks
24491,Pizza
24491,American
24491,Alcohol
24492,Everyday Essentials
24492,Convenience
24492,Pharmacy
24492,Snacks
24493,Salads
24493,Juice and Smoothies
24493,Sandwich
24493,Deli
24493,Convenience
24493,Everyday Essentials
24493,Home &amp; Personal Care
24493,Coffee and Tea
24493,Grocery
24493,Snacks
24494,Ice Cream + Frozen Yogurt
24494,Desserts
24494,Cupcakes
24495,Pizza
24495,Wings
24495,Sandwiches
24495,Desserts
24495,American
24495,Traditional American
24495,Fast Food
24496,Mexican
24496,Chicken
24496,Fast Food
24496,Healthy
24496,Juice and Smoothies
24497,Juice and Smoothies
24497,Breakfast and Brunch
24497,Vegetarian
24497,Healthy
24497,Exclusive to Eats
24498,Desserts
24498,Vegetarian
24498,Juice and Smoothies
24498,Healthy
24499,Black-owned
24499,African
24499,Seafood
24499,Chicken
24500,Beer
24500,Bar Food
24500,Alcohol
24501,Indian
24501,Vegetarian
24501,Asian
24502,Latin American
24502,Mexican
24502,Desserts
24503,Fast Food
24503,Sandwiches
24503,Deli
24504,Vegetarian
24504,Healthy
24504,Desserts
24505,Western-style Japanese Food
24505,Seafood
24505,Sushi
24506,Japanese
24506,Sushi
24506,Asian
24507,Mexican
24508,Pharmacy
24508,Convenience
24508,Everyday Essentials
24508,Baby
24509,American
24509,Burgers
24510,American
24510,Burgers
24510,Fast Food
24511,Burgers
24511,American
24511,Sandwiches
24511,Steak
24511,Seafood
24511,Salads
24511,BBQ
24511,Healthy
24511,Family Friendly
24512,Sandwiches
24512,American
24512,Healthy
24513,Mexican
24513,New American
24514,Seafood
24514,American
24514,Southern
24515,Asian
24515,Chinese
24516,Salads
24516,Juice and Smoothies
24516,Sandwich
24516,Deli
24516,Convenience
24516,Everyday Essentials
24516,Home &amp; Personal Care
24516,Coffee and Tea
24516,Grocery
24516,Snacks
24517,BBQ
24517,American
24517,Sandwiches
24518,Sandwich
24519,Burgers
24519,American
24519,Sandwiches
24520,American
24520,Comfort Food
24520,Deli
24520,Desserts
24520,Dinner
24520,Fast Food
24520,pizza
24520,salad
24520,Sandwich
24520,Convenience
24520,Snacks
24520,Everyday Essentials
24521,Desserts
24522,BBQ
24522,Exclusive to Eats
24523,American
24523,Seafood
24523,Family Meals
24524,American
24524,Burgers
24524,Chicken
24525,Pizza
24525,Desserts
24525,Salads
24525,American
24525,Healthy
24525,Vegetarian Friendly
24525,Kids Friendly
24526,Comfort Food
24526,American
24526,Burgers
24527,Sandwich
24527,American
24528,Burgers
24528,American
24528,Sandwiches
24529,American
24529,Snacks
24529,Pizza
24530,Ice Cream &amp; Frozen Yogurt
24530,Comfort Food
24530,Desserts
24531,American
24531,Fast Food
24531,Ice Cream &amp; Frozen Yogurt
24532,Bar Food
24533,Mexican
24533,Chicken
24533,Salads
24533,Healthy
24534,Mediterranean
24534,Family Meals
24535,Tex Mex
24535,Mexican
24536,Sandwich
24536,Burgers
24536,Pasta
24536,Chicken
24536,Salads
24536,Seafood
24537,Deli
24538,Desserts
24538,PIzza
24538,Wings
24538,Sandwiches
24539,American
24539,Seafood
24539,Steak
24539,Family Meals
24540,Deli
24540,Sandwich
24541,Ice Cream &amp; Frozen Yogurt
24541,Comfort Food
24541,Desserts
24542,American
24542,Sandwich
24542,Vegan
24542,Chicken
24542,Fast Food
24542,Comfort Food
24543,Mexican
24543,Fast Food
24544,Mexican
24544,Bowls
24544,Salads
24545,Mediterranean
24545,Greek
24545,Vegetarian
24546,Dinner
24546,Healthy
24546,Salads
24547,Healthy
24547,Mexican
24548,Healthy
24548,Vegetarian
24548,Salads
24549,Ice Cream + Frozen Yogurt
24550,Gourmet
24550,Sandwich
24550,Desserts
24550,Coffee and Tea
24551,Bakery
24551,Comfort Food
24551,Desserts
24551,Pretzel
24551,Family Meals
24552,Desserts
24552,Bakery
24552,Pastry
24553,Desserts
24553,Pastry
24553,Bakery
24553,Sandwich
24554,Sandwich
24555,Burgers
24555,American
24555,Sandwiches
24556,American
24556,Chicken
24556,Pizza
24557,Pizza
24557,Sandwich
24557,Exclusive to Eats
24558,Breakfast and Brunch
24558,Soul Food
24558,Sandwich
24559,French
24559,Desserts
24560,Breakfast and Brunch
24560,Soul Food
24561,Diner
24561,Breakfast and Brunch
24561,Sandwich
24562,Italian
24562,Pasta
24562,Comfort Food
24563,Breakfast and Brunch
24563,Coffee and Tea
24563,Desserts
24564,American
24564,Traditional American
24564,Burgers
24564,Burgers
24564,Sandwich
24564,Sandwiches
24564,Chicken
24564,Kids Friendly
24564,Comfort Food
24564,Desserts
24564,Desserts
24564,Drinks
24565,Cafe
24565,Deli
24565,Sandwich
24566,Sandwich
24567,Black-owned
24567,Southern
24567,Sandwich
24567,Soul Food
24567,Sandwich
24568,Gourmet
24568,Breakfast and Brunch
24569,Sandwich
24570,Bakery
24570,Southern
24571,Chinese
24571,Asian
24571,Asian Fusion
24571,Family Friendly
24572,Asian
24572,Japanese
24572,Healthy
24572,Sushi
24573,Japanese
24573,Asian
24573,Bowls
24573,Korean
24573,Healthy
24574,Asian
24574,Asian Fusion
24574,Korean
24574,Indian
24574,North Indian
24574,Halal
24575,Sushi
24575,Asian
24575,Japanese
24576,Thai
24576,Asian
24576,Noodles
24576,Exclusive to Eats
24577,Chinese
24577,Indian
24577,Asian
24578,Mexican
24578,Latin American
24578,New Mexican
24579,Thai
24579,Noodles
24579,Salads
24579,Healthy
24580,BBQ
24580,American
24580,Chicken
24581,Modern European
24581,Mediterranean
24582,Burgers
24582,Salads
24582,Sandwiches
24582,Desserts
24583,Breakfast and Brunch
24583,Burgers
24583,Arepa
24584,Latin American
24584,Mexican
24584,Vegetarian
24584,Healthy
24585,Vietnamese
24585,Noodles
24585,Healthy
24586,Mexican
24586,Chicken
24586,Wings
24586,Burritos
24587,Comfort Food
24587,Burgers
24587,Wings
24588,Mexican
24588,Sandwich
24588,Salads
24588,Burgers
24588,Seafood
24588,Healthy
24589,Burgers
24589,American
24589,Sandwiches
24590,Sushi
24590,Asian
24590,Japanese
24591,Mexican
24591,Latin American
24591,New Mexican
24591,Seafood
24592,Burgers
24592,American
24592,Sandwiches
24593,Chinese
24593,Asian
24593,Asian Fusion
24593,Family Meals
24594,American
24594,Burgers
24594,Sandwiches
24595,Italian
24595,Pizza
24595,Sandwich
24595,Salads
24595,Pasta
24595,Desserts
24595,Healthy
24596,Chinese
24596,Asian
24596,Asian Fusion
24596,Exclusive to Eats
24597,Sandwiches
24597,American
24597,Healthy
24597,Exclusive to Eats
24598,Burgers
24598,American
24598,Sandwiches
24599,Asian
24599,Chinese
24599,Chicken
24599,Seafood
24600,Spanish
24600,Sandwiches
24600,Burgers
24601,Mediterranean
24601,Greek
24601,Desserts
24602,Asian
24602,Asian Fusion
24602,Korean
24603,Seafood
24603,Chicken
24603,Sandwich
24604,Asian
24604,Asian Fusion
24604,Korean
24605,Mexican
24606,Asian Fusion
24606,Asian
24606,Korean
24607,Asian
24607,Chinese
24608,Japanese
24608,Sushi Bar
24609,Asian Fusion
24609,Asian
24609,Noodles
24610,Asian
24610,Chinese
24610,Noodles
24611,Mexican
24611,Burritos
24611,Tacos
24612,Pizza
24613,Mediterranean
24613,Greek
24613,Vegetarian
24613,Healthy
24614,Pizza
24614,Sandwich
24615,Mexican
24616,Korean
24616,BBQ
24616,Asian
24617,Indian
24617,Asian
24617,Biryani
24618,Korean
24618,Asian
24618,Bubble Tea
24619,Japanese
24619,Teppanyaki
24620,Pizza
24620,Wings
24620,Sandwich
24621,Chinese
24621,Asian
24621,Asian Fusion
24622,Chinese
24622,Asian
24622,Asian Fusion
24623,Peruvian
24623,Chicken
24623,Salads
24624,Pizza
24624,Wings
24625,Italian
24625,Family Meals
24626,Chinese
24626,Asian
24626,Asian Fusion
24626,Family Meals
24627,Mediterranean
24627,Greek
24627,Vegetarian
24627,Healthy
24628,Healthy
24628,Sandwich
24628,Soup
24629,Mediterranean
24629,Greek
24629,Vegetarian
24629,Healthy
24630,Italian
24630,Pizza
24631,Thai
24631,Family Meals
24632,Pizza
24632,Pasta
24632,Salads
24633,Japanese
24633,Sushi
24633,Seafood
24634,Italian
24634,Family Meals
24635,Asian
24635,Chinese
24635,Family Meals
24636,Pizza
24637,Asian Fusion
24637,Asian
24637,Noodles
24637,Family Meals
24638,American
24638,Seafood
24639,Italian
24639,Pasta
24639,Comfort Food
24639,Pizza
24639,Wings
24640,Sandwich
24640,Desserts
24640,Mediterranean
24641,Japanese
24641,Sushi
24641,Salads
24641,Healthy
24642,Japanese
24642,Sushi
24642,Family Meals
24643,Mexican
24643,Tex Mex
24644,Chinese
24644,Asian
24644,Seafood
24645,Ramen
24645,Japanese
24645,Comfort Food
24645,Family Meals
24646,Indian
24646,Vegetarian
24646,Asian
24646,Healthy
24646,Family Meals
24647,Chinese
24647,Seafood
24647,Vegetarian
24648,Indian
24648,Vegetarian
24648,Asian
24649,Indian
24649,Vegetarian
24649,Asian
24649,Healthy
24650,Japanese
24650,Salads
24650,Sushi
24651,Mexican
24651,Latin American
24651,New Mexican
24652,American
24653,Mexican
24653,Latin American
24653,New Mexican
24654,Mexican
24654,Latin American
24654,New Mexican
24655,Brazilian
24655,South American
24655,Portuguese
24656,American
24656,Burgers
24656,Wings
24657,Seafood
24657,American
24657,Southern
24658,Comfort Food
24658,Fried Chicken
24658,Traditional American
24658,Wings
24659,American
24659,Fried Chicken
24659,Family Meals
24659,Southern
24659,Sandwich
24659,Fast Food
24660,Seafood
24660,American
24660,Southern
24661,Pizza
24661,Wings
24661,Sandwiches
24661,Desserts
24661,American
24661,Traditional American
24661,Fast Food
24662,Burgers
24662,American
24662,Fast Food
24662,Traditional American
24662,Comfort Food
24663,Seafood
24663,American
24663,Southern
24664,Soul Food
24664,Chicken
24664,Black-owned
24665,Halal
24665,Chicken
24665,Middle Eastern
24666,Drinks
24666,Seafood
24666,Chicken
24666,Soup
24667,Seafood
24667,American
24667,Southern
24668,American
24669,American
24669,Cheesesteak
24669,Sandwich
24670,Sandwich
24670,American
24670,Fast Food
24670,Italian
24670,Desserts
24671,Breakfast and Brunch
24671,American
24671,Fast Food
24671,Coffee and Tea
24671,Healthy
24672,Salads
24672,Healthy
24672,Fast Food
24672,Sandwich
24672,American
24673,American
24673,Chicken Strips
24673,Wings
24673,Chicken
24674,Burgers
24674,American
24674,Sandwiches
24675,American
24675,Pizza
24675,Sandwich
24676,American
24676,Bar Food
24676,burger
24676,Sandwiches
24676,Burgers
24677,American
24677,Sandwich
24677,Cakes
24678,Pizza
24678,Fast Food
24678,Italian
24678,American
24678,Vegetarian
24679,Comfort Food
24679,American
24680,Breakfast and Brunch
24680,Coffee and Tea
24680,Fast Food
24680,American
24680,Desserts
24681,American
24681,Bar Food
24681,Wings
24681,Fast Food
24681,Chicken
24681,Family Meals
24681,Exclusive to Eats
24681,Comfort Food
24682,Chicken
24682,Wings
24682,Sandwiches
24682,Comfort Food
24682,Family Meals
24683,Burgers
24683,American
24683,Sandwiches
24684,Burgers
24684,American
24684,Sandwiches
24685,Mexican
24685,Latin American
24685,New Mexican
24686,Breakfast and Brunch
24686,American
24686,Sandwiches
24687,Pizza
24687,Italian
24687,Wings
24688,Breakfast and Brunch
24688,American
24688,Comfort Food
24689,American
24689,Burgers
24689,Wings
24690,American
24690,Burgers
24690,Sandwiches
24691,Pizza
24691,American
24691,Italian
24691,Family Meals
24692,American
24692,Fast Food
24692,Comfort Food
24693,Sandwich
24693,American
24693,Comfort Food
24694,Burgers
24694,American
24694,Sandwiches
24695,American
24695,Pub
24695,Comfort Food
24696,American
24696,Burgers
24696,Sandwiches
24697,Pizza
24697,American
24697,Keto
24697,Plant Based
24698,Burgers
24698,American
24698,Breakfast and Brunch
24698,Sandwich
24699,Burgers
24699,American
24699,Sandwiches
24700,Burgers
24700,American
24700,Sandwiches
24701,American
24701,Burgers
24701,Fast Food
24702,American
24702,Burgers
24702,Sandwiches
24703,Mexican
24703,South American
24704,Sandwiches
24704,American
24704,Healthy
24705,Burgers
24705,American
24705,Sandwiches
24705,Wings
24705,Family Meals
24706,American
24706,Sandwich
24706,Burgers
24707,Steak
24707,Brazilian
24707,Latin American
24707,Salads
24707,Healthy
24708,American
24708,burger
24708,Fast Food
24709,Salads
24709,Sandwich
24709,American
24709,Pizza
24709,Healthy
24710,Pizza
24710,American
24710,Italian
24711,Breakfast and Brunch
24711,Family Meals
24711,Sandwich
24711,Salads
24711,Pasta
24711,Cafe
24712,Burgers
24712,American
24712,Sandwiches
24712,Family Meals
24713,Burgers
24713,American
24713,Sandwiches
24713,Family Meals
24714,American
24714,Burgers
24714,Comfort Food
24714,Family Meals
24715,Sandwich
24715,Salads
24715,Family Meals
24715,Healthy
24716,Pizza
24716,American
24716,Italian
24717,Ice Cream + Frozen Yogurt
24717,Burgers
24717,Chicken
24717,American
24718,Burgers
24718,American
24718,Sandwiches
24718,Family Meals
24719,American
24719,Burgers
24719,Chicken
24720,American
24720,Fried Chicken
24720,Wings
24721,American
24721,Seafood
24721,Family Meals
24722,American
24722,Comfort Food
24722,Dinner
24722,pasta
24722,pizza
24722,salad
24722,Soup
24722,Family Meals
24723,American
24723,Burgers
24723,Salads
24723,Family Meals
24723,Healthy
24723,Comfort Food
24723,Pasta
24723,Sandwiches
24723,Steak
24723,Wings
24724,American
24724,Sandwich
24724,Salads
24724,Healthy
24725,American
24725,Burgers
24726,Mexican
24726,Latin American
24726,New Mexican
24727,American
24727,Salads
24727,Wings
24727,Family Meals
24727,Healthy
24728,American
24728,Italian
24728,Pasta
24728,Comfort Food
24728,Healthy
24728,Noodles
24728,Family Meals
24729,American
24729,Burgers
24730,Pizza
24730,American
24730,Italian
24731,Mexican
24731,Latin American
24731,New Mexican
24732,Breakfast and Brunch
24732,Donuts
24733,American
24733,Breakfast and Brunch
24733,Burgers
24733,Chicken
24733,Fast Food
24733,Sandwich
24734,Chicken Strips
24734,Fast Food
24734,Fried Chicken
24735,American
24735,Burgers
24735,Fast Food
24736,American
24736,Desserts
24736,Healthy
24736,Kids Friendly
24736,Comfort Food
24736,chocolatier
24737,Snacks
24737,Kids Friendly
24737,Comfort Food
24738,Pasta
24738,Italian
24738,American
24738,Fast Food
24738,Vegetarian Friendly
24739,Mexican
24739,Latin American
24739,New Mexican
24739,Family Friendly
24740,Chinese
24740,Family Friendly
24741,American
24741,Seafood
24741,Family Meals
24741,Steak
24741,Salads
24741,Sandwich
24741,Burgers
24741,Chicken
24741,Pasta
24741,Kids Friendly
24741,Comfort Food
24741,Desserts
24741,Drinks
24741,Family Friendly
24742,Breakfast and Brunch
24742,American
24742,Sandwiches
24743,Breakfast and Brunch
24743,American
24743,Sandwiches
24744,American
24744,Family Meals
24745,Wings
24745,American
24745,Fast Food
24745,Allergy Friendly
24746,Vegetarian
24746,Vegan
24746,Healthy
24746,Allergy Friendly
24747,Sandwich
24747,Deli
24747,American
24747,Comfort Food
24747,Kids Friendly
24748,Sandwich
24748,Deli
24748,American
24748,Comfort Food
24748,Kids Friendly
24749,Sandwich
24749,Deli
24749,American
24749,Comfort Food
24749,Kids Friendly
24750,Sandwich
24750,Burgers
24750,American
24750,Wings
24750,Steak
24750,Family Friendly
24751,Sandwich
24751,Deli
24751,American
24751,Comfort Food
24751,Kids Friendly
24752,Healthy
24752,Salads
24752,Vegetarian Friendly
24752,Cafe
24753,American
24753,Sandwich
24753,Chicken
24753,Comfort Food
24753,Family Meals
24753,Fried Chicken
24753,Family Friendly
24754,American
24754,Breakfast &amp; Brunch
24754,Sandwich
24754,Comfort Food
24754,Desserts
24754,Family Friendly
24755,Asian
24755,Mongolian
24755,Vegetarian Friendly
24755,Chinese
24756,Chinese
24756,Vegetarian Friendly
24756,Desserts
24757,Seafood
24757,American
24757,Family Meals
24757,Family Friendly
24758,Ramen
24758,Asian
24758,Sushi
24758,Family Friendly
24759,Thai
24759,Asian
24759,Noodles
24759,Family Friendly
24760,American
24760,Family Meals
24760,Family Friendly
24761,Burgers
24761,Bar Food
24761,Traditional American
24761,Family Friendly
24761,Comfort Food
24761,Pasta
24761,Salads
24761,Sandwiches
24761,Steak
24761,American
24761,Wings
24762,Sushi
24762,Asian
24762,Japanese
24762,Family Friendly
24763,Pizza
24763,Desserts
24763,Salads
24763,American
24763,Healthy
24763,Vegetarian Friendly
24763,Kids Friendly
24764,Indian
24764,Family Friendly
24765,American
24765,Burgers
24765,Sandwiches
24765,Family Friendly
24766,Salads
24766,Vegetarian Friendly
24766,Healthy
24767,Sandwich
24767,American
24767,Family Friendly
24768,Tex Mex
